NAME,Sample,Flow,Temperature,Treatment,FlumeID,Time,Run,Year,Succession,TAD,Primers,Type,ChlA,BA,pH,C25,O2,Temp,Turbidity,pCO2,Fluoride,Chloride,Nitrite,Bromide,Nitrate,Sulfate,Lithium,Sodium,Ammonium,Magnesium,Potassium,Calcium,Strontium,PO4,NH4,NO3,NO2,DOC
X85A_85A_NSE728.NSE518,Nc112022,Natural,control,Nc,13,11,37,2022,42,NA,18S,Biofilm,2.757551889,26633766.23,8.355,367,9.69,8.5,47.5,432,11,314,3.5,2,328,78621.5,12,1262,17,8367.5,268.5,57032.5,659.5,NA,NA,NA,NA,128.7
X85B_85B_NSE729.NSE507,Nc112022,Natural,control,Nc,14,11,39,2022,42,NA,18S,Biofilm,1.221804389,25368614.72,8.355,367,9.69,8.5,47.5,432,11,314,3.5,2,328,78621.5,12,1262,17,8367.5,268.5,57032.5,659.5,NA,NA,NA,NA,128.7
X85C_85C_NSE728.NSE518,Nc112022,Natural,control,Nc,15,11,41,2022,42,NA,18S,Biofilm,1.233798833,23567099.57,8.355,367,9.69,8.5,47.5,432,11,314,3.5,2,328,78621.5,12,1262,17,8367.5,268.5,57032.5,659.5,NA,NA,NA,NA,128.7
X93A_93A_NSE716.NSE518,Nc122022,Natural,control,Nc,13,12,38,2022,47,NA,18S,Biofilm,2.556009944,28852525.25,8.401,375,9.51,8.5,53.8,443,12,342,6,3,320.5,81717.5,10.5,1313,16,8721,298,63165.5,741,7.55,11.82,361.18,2.23,108.7
X93B_93B_NSE716.NSE518,Nc122022,Natural,control,Nc,14,12,40,2022,47,NA,18S,Biofilm,3.288376611,21767676.77,8.401,375,9.51,8.5,53.8,443,12,342,6,3,320.5,81717.5,10.5,1313,16,8721,298,63165.5,741,7.55,11.82,361.18,2.23,108.7
X93C_93C_NSE716.NSE518,Nc122022,Natural,control,Nc,15,12,42,2022,47,NA,18S,Biofilm,1.785296333,30572799.42,8.401,375,9.51,8.5,53.8,443,12,342,6,3,320.5,81717.5,10.5,1313,16,8721,298,63165.5,741,7.55,11.82,361.18,2.23,108.7
A05_A05_NSE701.NSE503,Nc12021,Natural,control,Nc,13,1,35,2021,4,NA,18S,Biofilm,0.035500917,487354.71,8.507,368,10.09,7.6,13.8,NA,0.011,0.257,0.0015,0.0025,0.2985,81.9025,NA,1.155,NA,8.5185,0.2525,62.7055,0.711,NA,NA,NA,NA,150
A13_A13_NSE701.NSE507,Nc22021,Natural,control,Nc,13,2,35,2021,8,NA,18S,Biofilm,0.0510055,2569156.17,8.394,359,9.89,9.2,9.6,NA,0.011,0.2305,0.0005,0.002,0.2865,78.4475,NA,1.107,NA,8.341,0.2435,61.0565,0.725,NA,NA,NA,NA,150.33
A21_A21_NSE702.NSE502,Nc32021,Natural,control,Nc,13,3,35,2021,11,NA,18S,Biofilm,0.153346333,2709340.74,8.437,360,9.83,6.9,9.2,NA,0.011,0.275,0.001,0.002,0.288,78.6775,NA,1.1085,0.0335,8.338,0.244,61.1495,0.7365,NA,NA,NA,NA,212.33
A29_A29_NSE702.NSE507,Nc42021,Natural,control,Nc,13,4,35,2021,16,NA,18S,Biofilm,0.1818155,3109632.58,8.361,360,9.83,6.9,9.2,NA,0.011,0.275,0.001,0.002,0.288,78.6775,NA,1.1085,0.0335,8.338,0.244,61.1495,0.7365,NA,NA,NA,NA,212.33
A85_A85_NSE706.NSE502,Nc112021,Natural,control,Nc,13,11,35,2021,49,NA,18S,Biofilm,0.4320055,5028120.82,NA,368,10.09,7.6,13.8,NA,0.011,0.257,0.0015,0.0025,0.2985,81.9025,NA,1.155,NA,8.5185,0.2525,62.7055,0.711,NA,NA,NA,NA,150
B05_B05_NSE706.NSE507,Nc12021,Natural,control,Nc,14,1,35,2021,4,NA,18S,Biofilm,0.035236333,1550646.689,8.507,387,10.44,5.6,13,NA,0.012,0.2965,0.003,0.0005,0.3085,88.4805,NA,1.2605,0.005,8.9275,0.273,66.2205,0.7915,NA,NA,NA,NA,123.33
B13_B13_NSE707.NSE502,Nc22021,Natural,control,Nc,14,2,35,2021,8,NA,18S,Biofilm,0.059789667,11167767.28,8.394,368,10.17,6,11.6,NA,0.011,0.2545,0.0015,0.002,0.299,81.817,NA,1.142,0.0055,8.468,0.252,62.335,0.728,NA,NA,NA,NA,134.33
B21_B21_NSE707.NSE507,Nc32021,Natural,control,Nc,14,3,35,2021,11,NA,18S,Biofilm,0.187583417,15707870.37,8.437,372,8.99,12.4,14.8,NA,0.011,0.27,0.002,0.002,0.266,83.7955,NA,1.191,0.0125,8.72,0.2935,63.753,0.8065,NA,NA,NA,NA,186.33
B29_B29_NSE710.NSE502,Nc42021,Natural,control,Nc,14,4,,2021,16,NA,18S,Biofilm,0.280505083,15974271.83,8.361,373,9.04,10.6,15.4,NA,0.0115,0.271,0.003,0.0025,0.267,84.527,NA,1.1875,0.008,8.6985,0.2695,63.634,0.747,NA,NA,NA,NA,170.67
B37_B37_NSE710.NSE507,Nc52021,Natural,control,Nc,14,5,,2021,21,NA,18S,Biofilm,0.335168,10287965.26,8.447,373,9.04,10.6,15.4,NA,0.0115,0.271,0.003,0.0025,0.267,84.527,NA,1.1875,0.008,8.6985,0.2695,63.634,0.747,NA,NA,NA,NA,170.67
B45_B45_NSE711.NSE502,Nc62021,Natural,control,Nc,14,6,35,2021,25,NA,18S,Biofilm,0.526567583,6342690.8,8.461,387,10.08,7.8,11.6,NA,0.012,0.2915,0.0035,0.0015,0.3025,86.9325,NA,1.233,NA,8.829,0.263,65.435,0.76,NA,NA,NA,NA,119.33
B53_B53_NSE711.NSE507,Nc72021,Natural,control,Nc,14,7,35,2021,30,NA,18S,Biofilm,1.053141333,13751712.91,8.384,387,10.44,5.6,13,NA,0.012,0.2965,0.003,0.0005,0.3085,88.4805,NA,1.2605,0.005,8.9275,0.273,66.2205,0.7915,NA,NA,NA,NA,123.33
B61_B61_NSE712.NSE502,Nc82021,Natural,control,Nc,14,8,35,2021,36,NA,18S,Biofilm,0.4040655,31878452.53,8.459,385,10.66,4.4,NA,NA,0.015,0.365,0.002,0.003,0.3345,86.814,NA,1.3275,0.012,8.9145,0.3265,66.3835,0.8095,NA,NA,NA,NA,171.33
B69_B69_NSE712.NSE507,Nc92021,Natural,control,Nc,14,9,35,2021,39,NA,18S,Biofilm,0.207638833,7658988.664,8.502,387,10.01,8.8,13.2,NA,0.012,0.3245,0.0025,0.002,0.2835,89.2035,NA,1.299,NA,8.995,0.296,66.6725,0.758,NA,NA,NA,NA,118.33
B77_B77_NSE714.NSE502,Nc102021,Natural,control,Nc,14,10,35,2021,44,NA,18S,Biofilm,0.45026175,16437141.58,8.512,387,10.01,8.8,13.2,NA,0.012,0.3245,0.0025,0.002,0.2835,89.2035,NA,1.299,NA,8.995,0.296,66.6725,0.758,NA,NA,NA,NA,118.33
B85_B85_NSE714.NSE507,Nc112021,Natural,control,Nc,14,11,35,2021,49,NA,18S,Biofilm,0.483705083,22798321.49,NA,388,9.98,7,11.2,NA,0.012,0.3225,0.002,0.0015,0.2865,89.1905,NA,1.286,NA,9.005,0.2665,67,0.778,NA,NA,NA,NA,127.33
C05_C05_NSE701.NSE502,Nc12021,Natural,control,Nc,15,1,36,2021,4,NA,18S,Biofilm,0.02354175,2101931.03,8.507,382,NA,9.6,49.2,NA,0.012,0.329,0.001,0.002,0.3315,85.922,NA,1.3095,0.021,8.6545,0.2995,64.7615,0.769,NA,NA,NA,NA,143.67
C13_C13_NSE715.NSE507,Nc22021,Natural,control,Nc,15,2,36,2021,8,NA,18S,Biofilm,0.121278833,15411154.55,8.394,379,NA,7.7,33.6,NA,0.012,0.3305,0.003,0.0025,0.326,86.4145,NA,1.2845,0.009,8.7505,0.28,65.484,0.808,NA,NA,NA,NA,178.67
C21_C21_NSE702.NSE502,Nc32021,Natural,control,Nc,15,3,36,2021,11,NA,18S,Biofilm,0.092386333,7026679.85,8.437,379,NA,7.7,33.6,NA,0.012,0.3305,0.003,0.0025,0.326,86.4145,NA,1.2845,0.009,8.7505,0.28,65.484,0.808,NA,NA,NA,NA,178.67
C29_C29_NSE702.NSE507,Nc42021,Natural,control,Nc,15,4,36,2021,16,NA,18S,Biofilm,0.182715083,6711391.69,8.361,363,9.42,8.8,165.2,NA,0.013,0.408,0.004,0.0015,0.3645,88.4185,NA,1.1755,0.008,8.2075,0.358,62.858,0.7605,NA,NA,NA,NA,884
C37_C37_NSE703.NSE502,Nc52021,Natural,control,Nc,15,5,36,2021,21,NA,18S,Biofilm,0.294422167,18782626.88,8.447,352,9.56,8.8,292.8,NA,0.0135,0.4025,0.0025,0.0025,0.365,93.478,NA,1.197,0.0165,8.3885,0.36,65.2145,0.838,NA,NA,NA,NA,462
C44_C44_NSE703.NSE507,Nc62021,Natural,control,Nc,15,6,36,2021,25,NA,18S,Biofilm,0.371945083,16799432.49,8.461,352,9.56,8.8,292.8,NA,0.0135,0.4025,0.0025,0.0025,0.365,93.478,NA,1.197,0.0165,8.3885,0.36,65.2145,0.838,NA,NA,NA,NA,462
C53_C53_NSE704.NSE502,Nc72021,Natural,control,Nc,15,7,36,2021,30,NA,18S,Biofilm,1.331694667,46438808.72,8.384,385,10.66,4.4,NA,NA,0.015,0.365,0.002,0.003,0.3345,86.814,NA,1.3275,0.012,8.9145,0.3265,66.3835,0.8095,NA,NA,NA,NA,171.33
C61_C61_NSE704.NSE507,Nc82021,Natural,control,Nc,15,8,36,2021,36,NA,18S,Biofilm,0.23563175,20211743.77,8.459,385,10.6,4.5,NA,NA,0.015,0.367,0.001,0.002,0.342,86.839,NA,1.319,0.0125,8.737,0.3185,65.108,0.789,NA,NA,NA,NA,170.67
C69_C69_NSE705.NSE502,Nc92021,Natural,control,Nc,15,9,36,2021,39,NA,18S,Biofilm,0.490319667,22407845.96,8.502,399,10.37,6.4,8,NA,0.015,0.388,0.0015,0.002,0.338,91.538,NA,1.3685,0.0165,9.151,0.3125,67.6145,0.7855,NA,NA,NA,NA,159.33
C77_C77_NSE705.NSE507,Nc102021,Natural,control,Nc,15,10,36,2021,44,NA,18S,Biofilm,0.690133,17216776.6,8.512,399,10.37,6.4,8,NA,0.015,0.388,0.0015,0.002,0.338,91.538,NA,1.3685,0.0165,9.151,0.3125,67.6145,0.7855,NA,NA,NA,NA,159.33
C85_C85_NSE715.NSE502,Nc112021,Natural,control,Nc,15,11,36,2021,49,NA,18S,Biofilm,0.810835917,25231444.87,NA,399,10.38,4.9,7.2,NA,0.015,0.3885,0.001,0.002,0.3425,91.118,NA,1.37,0.0155,9.1815,0.3165,67.9435,0.8155,NA,NA,NA,NA,148
P05_P05_NSE703.NSE502,Nc52021,Natural,control,Nc,13,5,35,2021,21,NA,18S,Biofilm,0.52201675,14126242.58,8.447,397,10.14,8.3,19.2,NA,0.0145,0.392,0.0015,0.002,0.327,92.6635,NA,1.365,0.0165,9.235,0.318,67.54,0.79,NA,NA,NA,NA,150.67
P13_P13_NSE703.NSE507,Nc62021,Natural,control,Nc,13,6,35,2021,25,NA,18S,Biofilm,0.570964667,19002056.28,8.461,397,10.02,6.6,21,NA,0.015,0.3875,0.0015,0.002,0.3335,92.8185,NA,1.3575,0.0095,9.1895,0.305,67.244,0.7985,NA,NA,NA,NA,200.67
P21_P21_NSE704.NSE502,Nc72021,Natural,control,Nc,13,7,35,2021,30,NA,18S,Biofilm,0.725005083,25515218.01,8.384,397,10.02,6.6,21,NA,0.015,0.3875,0.0015,0.002,0.3335,92.8185,NA,1.3575,0.0095,9.1895,0.305,67.244,0.7985,NA,NA,NA,NA,200.67
P29_P29_NSE704.NSE507,Nc82021,Natural,control,Nc,13,8,35,2021,36,NA,18S,Biofilm,0.595888417,15967619.11,8.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P37_P37_NSE705.NSE502,Nc92021,Natural,control,Nc,13,9,35,2021,39,NA,18S,Biofilm,0.241135083,5030750.62,8.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P45_P45_NSE705.NSE507,Nc102021,Natural,control,Nc,13,10,35,2021,44,NA,18S,Biofilm,0.604619667,7520693.04,8.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X103A_103A_NSE718.NSE521,Sc132022,Stochastic,control,Sc,19,13,38,2022,54,NA,18S,Biofilm,2.837597167,29443722.94,8.454,377,9.52,8.5,84.2,456,12,378,0,3,316.5,83712.5,8.5,1382,9,8745,245.5,63901,783.5,NA,NA,NA,NA,158.3
X103B_103B_NSE718.NSE521,Sc132022,Stochastic,control,Sc,20,13,40,2022,54,NA,18S,Biofilm,1.122321056,31528499.28,8.454,377,9.52,8.5,84.2,456,12,378,0,3,316.5,83712.5,8.5,1382,9,8745,245.5,63901,783.5,NA,NA,NA,NA,158.3
X103C_103C_NSE718.NSE521,Sc132022,Stochastic,control,Sc,21,13,42,2022,54,NA,18S,Biofilm,3.295149944,69311399.71,8.454,377,9.52,8.5,84.2,456,12,378,0,3,316.5,83712.5,8.5,1382,9,8745,245.5,63901,783.5,NA,NA,NA,NA,158.3
X111A_111A_NSE719.NSE521,Sc142022,Stochastic,control,Sc,19,14,38,2022,61,NA,18S,Biofilm,1.070145222,51742063.49,8.39,373,9.42,9.6,82.1,581,12.5,409.5,7.5,3,343,82922,12,1395.5,18.5,8698,385,63430.5,748.5,NA,NA,NA,NA,204.7
X111B_111B_NSE719.NSE521,Sc142022,Stochastic,control,Sc,20,14,40,2022,61,NA,18S,Biofilm,0.801222722,49773737.37,8.39,373,9.42,9.6,82.1,581,12.5,409.5,7.5,3,343,82922,12,1395.5,18.5,8698,385,63430.5,748.5,NA,NA,NA,NA,204.7
X111C_111C_NSE719.NSE521,Sc142022,Stochastic,control,Sc,21,14,42,2022,61,NA,18S,Biofilm,1.069686611,44747691.2,8.39,373,9.42,9.6,82.1,581,12.5,409.5,7.5,3,343,82922,12,1395.5,18.5,8698,385,63430.5,748.5,NA,NA,NA,NA,204.7
X119A_119A_NSE720.NSE521,Sc152022,Stochastic,control,Sc,19,15,38,2022,67,NA,18S,Biofilm,0.8111005,50180014.43,8.475,399,8.92,11.2,35.3,417,12,433.5,0.5,4,301.5,88450.5,13,1494,20.5,9294.5,321,64254.5,754,NA,NA,NA,NA,NA
X119B_119B_NSE720.NSE521,Sc152022,Stochastic,control,Sc,20,15,40,2022,67,NA,18S,Biofilm,1.062913278,54710966.81,8.475,399,8.92,11.2,35.3,417,12,433.5,0.5,4,301.5,88450.5,13,1494,20.5,9294.5,321,64254.5,754,NA,NA,NA,NA,NA
X119C_119C_NSE720.NSE521,Sc152022,Stochastic,control,Sc,21,15,42,2022,67,NA,18S,Biofilm,2.410771333,49326334.78,8.475,399,8.92,11.2,35.3,417,12,433.5,0.5,4,301.5,88450.5,13,1494,20.5,9294.5,321,64254.5,754,NA,NA,NA,NA,NA
X127A_127A_NSE721.NSE521,Sc162022,Stochastic,control,Sc,19,16,38,2022,75,NA,18S,Biofilm,1.068734111,36737309.6,8.375,400,9.34,7.9,33,453,13,477,3.5,2,349,92114.5,10.5,1562.5,12.5,9475,393,68213,786.5,NA,NA,NA,NA,NA
X127B_127B_NSE721.NSE521,Sc162022,Stochastic,control,Sc,20,16,40,2022,75,NA,18S,Biofilm,1.034408833,60835221.26,8.375,400,9.34,7.9,33,453,13,477,3.5,2,349,92114.5,10.5,1562.5,12.5,9475,393,68213,786.5,NA,NA,NA,NA,NA
X127C_127C_NSE721.NSE521,Sc162022,Stochastic,control,Sc,21,16,42,2022,75,NA,18S,Biofilm,1.410752167,35006778.1,8.375,400,9.34,7.9,33,453,13,477,3.5,2,349,92114.5,10.5,1562.5,12.5,9475,393,68213,786.5,NA,NA,NA,NA,NA
X135A_135A_NSE722.NSE521,Sc172022,Stochastic,control,Sc,19,17,38,2022,82,NA,18S,Biofilm,1.745855778,30255194.81,8.384,399,9.21,8.9,101,459,13.5,484.5,8.5,3.5,340.5,91920,12.5,1555.5,17,9345.5,329.5,67061.5,778,NA,NA,NA,NA,124.3
X135B_135B_NSE722.NSE521,Sc172022,Stochastic,control,Sc,20,17,40,2022,82,NA,18S,Biofilm,0.483475778,38954545.45,8.384,399,9.21,8.9,101,459,13.5,484.5,8.5,3.5,340.5,91920,12.5,1555.5,17,9345.5,329.5,67061.5,778,NA,NA,NA,NA,124.3
X135C_135C_NSE722.NSE521,Sc172022,Stochastic,control,Sc,21,17,42,2022,82,NA,18S,Biofilm,0.635417167,22727849.93,8.384,399,9.21,8.9,101,459,13.5,484.5,8.5,3.5,340.5,91920,12.5,1555.5,17,9345.5,329.5,67061.5,778,NA,NA,NA,NA,124.3
X143A_143A_NSE723.NSE521,Sc182022,Stochastic,control,Sc,19,18,38,2022,87,NA,18S,Biofilm,1.417066889,12266450.22,8.431,406,9.73,8.3,42.7,452,13.5,531.5,6,2,356.5,92937.5,12,1609,10,9371,340.5,66991.5,739,5.13,15.39,383.04,1.84,131.3
X143B_143B_NSE723.NSE521,Sc182022,Stochastic,control,Sc,20,18,40,2022,87,NA,18S,Biofilm,1.199826333,48389682.54,8.431,406,9.73,8.3,42.7,452,13.5,531.5,6,2,356.5,92937.5,12,1609,10,9371,340.5,66991.5,739,5.13,15.39,383.04,1.84,131.3
X143C_143C_NSE723.NSE521,Sc182022,Stochastic,control,Sc,21,18,42,2022,87,NA,18S,Biofilm,0.884548833,15833694.08,8.431,406,9.73,8.3,42.7,452,13.5,531.5,6,2,356.5,92937.5,12,1609,10,9371,340.5,66991.5,739,5.13,15.39,383.04,1.84,131.3
X151A_151A_NSE724.NSE521,Sc192022,Stochastic,control,Sc,19,19,38,2022,89,NA,18S,Biofilm,0.429888833,14217171.72,7.851,399,9.55,8.7,58.5,483,13,529,3,3,315.5,91330.5,13.5,1597,10.5,9289.5,342,66266.5,775,NA,NA,NA,NA,139
X151B_151B_NSE724.NSE521,Sc192022,Stochastic,control,Sc,20,19,40,2022,89,NA,18S,Biofilm,1.462539944,58468109.67,7.851,399,9.55,8.7,58.5,483,13,529,3,3,315.5,91330.5,13.5,1597,10.5,9289.5,342,66266.5,775,NA,NA,NA,NA,139
X151C_151C_NSE724.NSE521,Sc192022,Stochastic,control,Sc,21,19,42,2022,89,NA,18S,Biofilm,0.979975222,62505483.41,7.851,399,9.55,8.7,58.5,483,13,529,3,3,315.5,91330.5,13.5,1597,10.5,9289.5,342,66266.5,775,NA,NA,NA,NA,139
X159A_159A_NSE726.NSE521,Sc202022,Stochastic,control,Sc,19,20,38,2022,91,NA,18S,Biofilm,0.383322167,37346753.25,8.444,414,10.14,6.2,53.1,428,13,544.5,0,3,342.5,94724,11.5,1656.5,7.5,9762,358.5,69092,807.5,NA,NA,NA,NA,181.3
X159B_159B_NSE726.NSE521,Sc202022,Stochastic,control,Sc,20,20,40,2022,91,NA,18S,Biofilm,1.508259944,38028427.13,8.444,414,10.14,6.2,53.1,428,13,544.5,0,3,342.5,94724,11.5,1656.5,7.5,9762,358.5,69092,807.5,NA,NA,NA,NA,181.3
X159C_159C_NSE726.NSE521,Sc202022,Stochastic,control,Sc,21,20,42,2022,91,NA,18S,Biofilm,1.120804111,71723160.17,8.444,414,10.14,6.2,53.1,428,13,544.5,0,3,342.5,94724,11.5,1656.5,7.5,9762,358.5,69092,807.5,NA,NA,NA,NA,181.3
X15A_15A_NSE718.NSE521,Sc22022,Stochastic,control,Sc,19,2,37,2022,10,NA,18S,Biofilm,0.09535,4312842.713,8.332,284,9.72,8.2,22.5,378,9,177.5,0,1,322.5,51763.5,8,933,16.5,6210,196,47208,497,NA,NA,NA,NA,113.4
X15B_15B_NSE718.NSE510,Sc22022,Stochastic,control,Sc,20,2,39,2022,10,NA,18S,Biofilm,0.11652,6292207.792,8.332,284,9.72,8.2,22.5,378,9,177.5,0,1,322.5,51763.5,8,933,16.5,6210,196,47208,497,NA,NA,NA,NA,113.4
X15C_15C_NSE718.NSE521,Sc22022,Stochastic,control,Sc,21,2,41,2022,10,NA,18S,Biofilm,0.06307,3098917.749,8.332,284,9.72,8.2,22.5,378,9,177.5,0,1,322.5,51763.5,8,933,16.5,6210,196,47208,497,NA,NA,NA,NA,113.4
X167A_167A_NSE727.NSE521,Sc212022,Stochastic,control,Sc,19,21,38,2022,96,NA,18S,Biofilm,0.9361955,17784776.33,8.314,396,9.48,9.3,133.7,497,15,580,4,3.5,338,91532,12.5,1622,38.5,9393,397,66062,798.5,NA,NA,NA,NA,208.7
X167B_167B_NSE727.NSE521,Sc212022,Stochastic,control,Sc,20,21,40,2022,96,NA,18S,Biofilm,1.113501611,53777417.03,8.314,396,9.48,9.3,133.7,497,15,580,4,3.5,338,91532,12.5,1622,38.5,9393,397,66062,798.5,NA,NA,NA,NA,208.7
X167C_167C_NSE727.NSE521,Sc212022,Stochastic,control,Sc,21,21,42,2022,96,NA,18S,Biofilm,0.8504705,15972005.77,8.314,396,9.48,9.3,133.7,497,15,580,4,3.5,338,91532,12.5,1622,38.5,9393,397,66062,798.5,NA,NA,NA,NA,208.7
X175A_175A_NSE728.NSE521,Sc222022,Stochastic,control,Sc,19,22,38,2022,103,NA,18S,Biofilm,0.713698556,12408225.11,8.473,442,10.88,2.7,7.6,524,14.5,631,3,3.5,352.5,104107,14.5,1818,13.5,10373,366,73904,870.5,NA,NA,NA,NA,175
X175B_175B_NSE728.NSE521,Sc222022,Stochastic,control,Sc,20,22,40,2022,103,NA,18S,Biofilm,0.876293833,18052741.7,8.473,442,10.88,2.7,7.6,524,14.5,631,3,3.5,352.5,104107,14.5,1818,13.5,10373,366,73904,870.5,NA,NA,NA,NA,175
X175C_175C_NSE728.NSE521,Sc222022,Stochastic,control,Sc,21,22,42,2022,103,NA,18S,Biofilm,1.056774944,28723160.17,8.473,442,10.88,2.7,7.6,524,14.5,631,3,3.5,352.5,104107,14.5,1818,13.5,10373,366,73904,870.5,NA,NA,NA,NA,175
X23A_23A_NSE719.NSE521,Sc32022,Stochastic,control,Sc,19,3,37,2022,14,NA,18S,Biofilm,0.145691056,7659595.96,8.286,312,10.22,7,16.2,419,10,205.5,0,2.5,337.5,61866.5,7.5,1015.5,9,7036.5,226.5,52562,649,NA,NA,NA,NA,110.7
X23B_23B_NSE719.NSE510,Sc32022,Stochastic,control,Sc,20,3,39,2022,14,NA,18S,Biofilm,0.144526889,4214935.065,8.286,312,10.22,7,16.2,419,10,205.5,0,2.5,337.5,61866.5,7.5,1015.5,9,7036.5,226.5,52562,649,NA,NA,NA,NA,110.7
X23C_23C_NSE719.NSE521,Sc32022,Stochastic,control,Sc,21,3,41,2022,14,NA,18S,Biofilm,0.252794389,8556637.807,8.286,312,10.22,7,16.2,419,10,205.5,0,2.5,337.5,61866.5,7.5,1015.5,9,7036.5,226.5,52562,649,NA,NA,NA,NA,110.7
X31A_31A_NSE720.NSE521,Sc42022,Stochastic,control,Sc,19,4,37,2022,19,NA,18S,Biofilm,0.711088,12464574.31,8.13,314,10.9,6.9,24.9,445,11,214.5,2.5,2,419.5,61661,8.5,1031,9,6980,228,52482,603,NA,NA,NA,NA,159
X31B_31B_NSE721.NSE510,Sc42022,Stochastic,control,Sc,20,4,39,2022,19,NA,18S,Biofilm,0.499597722,11732251.08,8.13,314,10.9,6.9,24.9,445,11,214.5,2.5,2,419.5,61661,8.5,1031,9,6980,228,52482,603,NA,NA,NA,NA,159
X31C_31C_NSE720.NSE521,Sc42022,Stochastic,control,Sc,21,4,41,2022,19,NA,18S,Biofilm,0.540026056,9678715.729,8.13,314,10.9,6.9,24.9,445,11,214.5,2.5,2,419.5,61661,8.5,1031,9,6980,228,52482,603,NA,NA,NA,NA,159
X39A_39A_NSE721.NSE521,Sc52022,Stochastic,control,Sc,19,5,37,2022,24,NA,18S,Biofilm,0.788134667,19053521.32,8.282,336,10,8.5,35.9,426,11,240,3.5,2,368.5,70182,7.5,1105.5,12,7593.5,209.5,56332,620,NA,NA,NA,NA,160
X39B_39B_NSE722.NSE510,Sc52022,Stochastic,control,Sc,20,5,39,2022,24,NA,18S,Biofilm,1.162819944,16118897.31,8.282,336,10,8.5,35.9,426,11,240,3.5,2,368.5,70182,7.5,1105.5,12,7593.5,209.5,56332,620,NA,NA,NA,NA,160
X39C_39C_NSE721.NSE521,Sc52022,Stochastic,control,Sc,21,5,41,2022,24,NA,18S,Biofilm,0.609699667,11678591.47,8.282,336,10,8.5,35.9,426,11,240,3.5,2,368.5,70182,7.5,1105.5,12,7593.5,209.5,56332,620,NA,NA,NA,NA,160
X47A_47A_NSE722.NSE521,Sc62022,Stochastic,control,Sc,19,6,37,2022,26,NA,18S,Biofilm,0.656089944,14235137.09,8.277,348,10.56,6.5,18.2,335,11.5,250.5,0,2,351.5,73534.5,11,1125.5,11,7903.5,242,58692.5,675,4.66,12.29,476.12,1.07,102.7
X47B_47B_NSE723.NSE510,Sc62022,Stochastic,control,Sc,20,6,39,2022,26,NA,18S,Biofilm,1.138443,9144444.444,8.277,348,10.56,6.5,18.2,335,11.5,250.5,0,2,351.5,73534.5,11,1125.5,11,7903.5,242,58692.5,675,4.66,12.29,476.12,1.07,102.7
X47C_47C_NSE722.NSE521,Sc62022,Stochastic,control,Sc,21,6,41,2022,26,NA,18S,Biofilm,0.539496889,11005555.56,8.277,348,10.56,6.5,18.2,335,11.5,250.5,0,2,351.5,73534.5,11,1125.5,11,7903.5,242,58692.5,675,4.66,12.29,476.12,1.07,102.7
X55A_55A_NSE723.NSE521,Sc72022,Stochastic,control,Sc,19,7,37,2022,28,NA,18S,Biofilm,0.742802722,6218500.481,8.404,356,10.27,7.6,28,441,11,262.5,2.5,1.5,329.5,75601.5,8.5,1162.5,14,8066,257,59678,677.5,NA,NA,NA,NA,110.3
X55B_55B_NSE724.NSE510,Sc72022,Stochastic,control,Sc,20,7,39,2022,28,NA,18S,Biofilm,0.817909111,6400623.296,8.404,356,10.27,7.6,28,441,11,262.5,2.5,1.5,329.5,75601.5,8.5,1162.5,14,8066,257,59678,677.5,NA,NA,NA,NA,110.3
X55C_55C_NSE723.NSE521,Sc72022,Stochastic,control,Sc,21,7,41,2022,28,NA,18S,Biofilm,0.655596056,8139911.015,8.404,356,10.27,7.6,28,441,11,262.5,2.5,1.5,329.5,75601.5,8.5,1162.5,14,8066,257,59678,677.5,NA,NA,NA,NA,110.3
X63A_63A_NSE724.NSE521,Sc82022,Stochastic,control,Sc,19,8,37,2022,33,NA,18S,Biofilm,0.9196855,21728427.13,8.405,361,10.05,8.8,29.6,435,11,281.5,2,2,329.5,76958.5,7.5,1199,9.5,8185.5,248,60561,657,NA,NA,NA,NA,115.2
X63B_63B_NSE726.NSE510,Sc82022,Stochastic,control,Sc,20,8,39,2022,33,NA,18S,Biofilm,0.833537167,13441919.19,8.405,361,10.05,8.8,29.6,435,11,281.5,2,2,329.5,76958.5,7.5,1199,9.5,8185.5,248,60561,657,NA,NA,NA,NA,115.2
X63C_63C_NSE724.NSE521,Sc82022,Stochastic,control,Sc,21,8,41,2022,33,NA,18S,Biofilm,0.779209389,16682972.58,8.405,361,10.05,8.8,29.6,435,11,281.5,2,2,329.5,76958.5,7.5,1199,9.5,8185.5,248,60561,657,NA,NA,NA,NA,115.2
X71A_71A_NSE726.NSE521,Sc92022,Stochastic,control,Sc,19,9,37,2022,38,NA,18S,Biofilm,2.016612722,12481673.88,8.405,362,9.14,11.3,37.2,467,11,299,1.5,1.5,328,78079.5,9.5,1223,10,8265,260,61112.5,670,NA,NA,NA,NA,96.1
